Time_x,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,TimeStamp_x,TimeBin,Time_y,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeStamp_y,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,TotalTime,LeaderTime,GapToLeader,NextDriverTime,GapToAhead,PrevDriverTime,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,NextPitOutTime,PitDuration,Driver_idx,Team_idx,dnf,status_14,status_126,status_16,status_167,status_67,status_671,status_71,status_26,status_6,status_2,status_6712,status_712
0 days 01:12:32.854000,ALO,14,0 days 00:01:26.152000,12.0,1.0,,0 days 01:12:28.409000,0 days 00:00:25.594000,0 days 00:00:28.849000,0 days 00:00:31.709000,0 days 01:11:32.307000,0 days 01:12:01.156000,0 days 01:12:32.865000,,253.0,271.0,291.0,False,MEDIUM,12.0,False,Aston Martin,0 days 01:11:06.702000,2025-05-18 13:18:40.617,1,9.0,,,False,False,0 days 01:12:32.854000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,5.0,0.0,0.0,86.152,993.501,976.756,16.745000000000005,993.435,0.06600000000003092,998.225,4.724000000000046,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:11:57.913000,0 days 01:12:58.646000,0 days 00:00:30.237000,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:14:17.191000,ALO,14,0 days 00:01:44.337000,13.0,2.0,0 days 01:12:58.646000,,0 days 00:00:48.948000,0 days 00:00:28.319000,0 days 00:00:27.070000,0 days 01:13:21.813000,0 days 01:13:50.132000,0 days 01:14:17.202000,216.0,256.0,273.0,290.0,False,HARD,1.0,False,Aston Martin,0 days 01:12:32.854000,2025-05-18 13:20:06.769,1,15.0,,,False,False,0 days 01:14:17.191000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,104.337,1097.838,1058.191,39.646999999999935,1096.2,1.63799999999992,1098.414,0.5760000000000218,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:13:42.250000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:15:40.234000,ALO,14,0 days 00:01:23.043000,14.0,2.0,,,0 days 00:00:26.855000,0 days 00:00:28.740000,0 days 00:00:27.448000,0 days 01:14:44.057000,0 days 01:15:12.797000,0 days 01:15:40.245000,213.0,256.0,274.0,290.0,False,HARD,2.0,False,Aston Martin,0 days 01:14:17.191000,2025-05-18 13:21:51.106,1,16.0,,,False,True,0 days 01:15:40.234000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,83.043,1180.881,1139.593,41.28800000000001,1179.682,1.1990000000000691,1184.176,3.2949999999998454,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:15:05.293000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:17:02.568000,ALO,14,0 days 00:01:22.334000,15.0,2.0,,,0 days 00:00:26.274000,0 days 00:00:28.795000,0 days 00:00:27.265000,0 days 01:16:06.519000,0 days 01:16:35.314000,0 days 01:17:02.579000,212.0,255.0,274.0,287.0,False,HARD,3.0,False,Aston Martin,0 days 01:15:40.234000,2025-05-18 13:23:14.149,1,15.0,,,False,True,0 days 01:17:02.568000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,82.334,1263.215,1220.824,42.39099999999985,1261.246,1.9689999999998236,1265.76,2.5450000000000728,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:16:27.627000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:18:24.131000,ALO,14,0 days 00:01:21.563000,16.0,2.0,,,0 days 00:00:25.929000,0 days 00:00:28.395000,0 days 00:00:27.239000,0 days 01:17:28.508000,0 days 01:17:56.903000,0 days 01:18:24.142000,216.0,257.0,274.0,293.0,False,HARD,4.0,False,Aston Martin,0 days 01:17:02.568000,2025-05-18 13:24:36.483,1,15.0,,,False,True,0 days 01:18:24.131000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,81.563,1344.778,1302.1,42.67800000000011,1342.535,2.242999999999938,1347.758,2.980000000000018,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:17:49.190000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:19:45.831000,ALO,14,0 days 00:01:21.700000,17.0,2.0,,,0 days 00:00:25.803000,0 days 00:00:28.452000,0 days 00:00:27.445000,0 days 01:18:49.945000,0 days 01:19:18.397000,0 days 01:19:45.842000,,256.0,274.0,290.0,False,HARD,5.0,False,Aston Martin,0 days 01:18:24.131000,2025-05-18 13:25:58.046,1,15.0,,,False,True,0 days 01:19:45.831000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,81.7,1426.478,1383.124,43.35400000000004,1423.965,2.5130000000001473,1429.727,3.2490000000000236,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:19:10.890000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:21:07.766000,ALO,14,0 days 00:01:21.935000,18.0,2.0,,,0 days 00:00:25.869000,0 days 00:00:28.568000,0 days 00:00:27.498000,0 days 01:20:11.711000,0 days 01:20:40.279000,0 days 01:21:07.777000,217.0,256.0,273.0,290.0,False,HARD,6.0,False,Aston Martin,0 days 01:19:45.831000,2025-05-18 13:27:19.746,1,15.0,,,False,True,0 days 01:21:07.766000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,81.935,1508.413,1463.98,44.43299999999999,1505.423,2.990000000000009,1511.665,3.2519999999999527,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:20:32.825000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:22:29.490000,ALO,14,0 days 00:01:21.724000,19.0,2.0,,,0 days 00:00:25.713000,0 days 00:00:28.577000,0 days 00:00:27.434000,0 days 01:21:33.490000,0 days 01:22:02.067000,0 days 01:22:29.501000,216.0,256.0,273.0,290.0,False,HARD,7.0,False,Aston Martin,0 days 01:21:07.766000,2025-05-18 13:28:41.681,1,15.0,,,False,True,0 days 01:22:29.490000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,81.724,1590.137,1545.235,44.902000000000044,1587.049,3.0879999999999654,1593.711,3.574000000000069,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:21:54.549000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:23:51.577000,ALO,14,0 days 00:01:22.087000,20.0,2.0,,,0 days 00:00:25.725000,0 days 00:00:28.791000,0 days 00:00:27.571000,0 days 01:22:55.226000,0 days 01:23:24.017000,0 days 01:23:51.588000,215.0,255.0,274.0,291.0,False,HARD,8.0,False,Aston Martin,0 days 01:22:29.490000,2025-05-18 13:30:03.405,1,15.0,,,False,True,0 days 01:23:51.577000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,82.087,1672.224,1626.441,45.7829999999999,1668.575,3.6489999999998872,1675.623,3.3990000000001146,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:23:16.636000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:25:13.984000,ALO,14,0 days 00:01:22.407000,21.0,2.0,,,0 days 00:00:25.965000,0 days 00:00:28.695000,0 days 00:00:27.747000,0 days 01:24:17.553000,0 days 01:24:46.248000,0 days 01:25:13.995000,,255.0,272.0,290.0,False,HARD,9.0,False,Aston Martin,0 days 01:23:51.577000,2025-05-18 13:31:25.492,1,15.0,,,False,True,0 days 01:25:13.984000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,82.407,1754.631,1707.556,47.075000000000045,1750.4470000000001,4.183999999999969,1757.935,3.30399999999986,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:24:39.043000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:26:35.770000,ALO,14,0 days 00:01:21.786000,22.0,2.0,,,0 days 00:00:25.815000,0 days 00:00:28.576000,0 days 00:00:27.395000,0 days 01:25:39.810000,0 days 01:26:08.386000,0 days 01:26:35.781000,216.0,256.0,275.0,290.0,False,HARD,10.0,False,Aston Martin,0 days 01:25:13.984000,2025-05-18 13:32:47.899,1,15.0,,,False,True,0 days 01:26:35.770000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,81.786,1836.417,1788.717,47.69999999999982,1832.357,4.059999999999945,1840.068,3.6510000000000673,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:26:00.829000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:27:57.634000,ALO,14,0 days 00:01:21.864000,23.0,2.0,,,0 days 00:00:25.889000,0 days 00:00:28.626000,0 days 00:00:27.349000,0 days 01:27:01.670000,0 days 01:27:30.296000,0 days 01:27:57.645000,,255.0,274.0,292.0,False,HARD,11.0,False,Aston Martin,0 days 01:26:35.770000,2025-05-18 13:34:09.685,1,14.0,,,False,True,0 days 01:27:57.634000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,81.864,1918.281,1870.181,48.09999999999991,1914.713,3.5679999999999836,1922.223,3.9420000000000073,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:27:22.693000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:29:19.681000,ALO,14,0 days 00:01:22.047000,24.0,2.0,,,0 days 00:00:25.860000,0 days 00:00:28.658000,0 days 00:00:27.529000,0 days 01:28:23.505000,0 days 01:28:52.163000,0 days 01:29:19.692000,,256.0,275.0,293.0,False,HARD,12.0,False,Aston Martin,0 days 01:27:57.634000,2025-05-18 13:35:31.549,1,14.0,,,False,True,0 days 01:29:19.681000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,82.047,2000.328,1951.435,48.89300000000003,1997.037,3.29099999999994,2004.156,3.8279999999999745,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:28:44.740000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:30:42.256000,ALO,14,0 days 00:01:22.575000,25.0,2.0,,,0 days 00:00:25.980000,0 days 00:00:28.983000,0 days 00:00:27.612000,0 days 01:29:45.672000,0 days 01:30:14.655000,0 days 01:30:42.267000,213.0,255.0,274.0,291.0,False,HARD,13.0,False,Aston Martin,0 days 01:29:19.681000,2025-05-18 13:36:53.596,1,14.0,,,False,True,0 days 01:30:42.256000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,82.575,2082.9030000000002,2032.795,50.108000000000175,2079.741,3.162000000000262,2086.379,3.475999999999658,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:30:07.315000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:32:04.707000,ALO,14,0 days 00:01:22.451000,26.0,2.0,,,0 days 00:00:25.874000,0 days 00:00:28.977000,0 days 00:00:27.600000,0 days 01:31:08.141000,0 days 01:31:37.118000,0 days 01:32:04.718000,,255.0,274.0,288.0,False,HARD,14.0,False,Aston Martin,0 days 01:30:42.256000,2025-05-18 13:38:16.171,1,14.0,,,False,True,0 days 01:32:04.707000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,82.451,2165.354,2113.874,51.48000000000002,2162.201,3.1529999999997926,2168.788,3.4340000000001965,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:31:29.766000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:33:27.025000,ALO,14,0 days 00:01:22.318000,27.0,2.0,,,0 days 00:00:25.945000,0 days 00:00:28.842000,0 days 00:00:27.531000,0 days 01:32:30.663000,0 days 01:32:59.505000,0 days 01:33:27.036000,217.0,256.0,275.0,291.0,False,HARD,15.0,False,Aston Martin,0 days 01:32:04.707000,2025-05-18 13:39:38.622,1,14.0,,,False,True,0 days 01:33:27.025000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,82.318,2247.672,2195.19,52.48199999999997,2244.443,3.2289999999998145,2251.42,3.7480000000000473,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:32:52.084000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:34:49.416000,ALO,14,0 days 00:01:22.391000,28.0,2.0,,,0 days 00:00:25.906000,0 days 00:00:28.815000,0 days 00:00:27.670000,0 days 01:33:52.942000,0 days 01:34:21.757000,0 days 01:34:49.427000,215.0,255.0,273.0,294.0,False,HARD,16.0,False,Aston Martin,0 days 01:33:27.025000,2025-05-18 13:41:00.940,12,14.0,,,False,True,0 days 01:34:49.416000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,82.391,2330.063,2276.769,53.294000000000324,2327.23,2.8330000000000837,2333.775,3.711999999999989,0,1.0,0.0,,0.0,0.0,0.0,0 days 00:34:14.475000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:36:38.377000,ALO,14,0 days 00:01:48.961000,29.0,2.0,,,0 days 00:00:33.961000,0 days 00:00:36.862000,0 days 00:00:38.138000,0 days 01:35:23.388000,0 days 01:36:00.250000,0 days 01:36:38.388000,165.0,244.0,204.0,184.0,False,HARD,17.0,False,Aston Martin,0 days 01:34:49.416000,2025-05-18 13:42:23.331,26,14.0,,,False,False,0 days 01:36:38.377000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,108.961,2439.024,2369.497,69.52700000000004,2437.824,1.199999999999818,2444.4230000000002,5.399000000000342,0,0.0,0.0,,0.0,0.0,0.0,0 days 00:36:03.436000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,1.0,0.0,,,
0 days 01:38:35.054000,ALO,14,0 days 00:01:56.677000,30.0,2.0,,,0 days 00:00:36.886000,0 days 00:00:41.484000,0 days 00:00:38.307000,0 days 01:37:15.274000,0 days 01:37:56.758000,0 days 01:38:35.065000,192.0,181.0,235.0,148.0,False,HARD,18.0,False,Aston Martin,0 days 01:36:38.377000,2025-05-18 13:44:12.292,67,8.0,,,False,False,0 days 01:38:35.054000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,116.677,2555.701,2502.176,53.52500000000009,2554.878,0.8229999999998654,2558.2690000000002,2.568000000000211,0,0.0,0.0,,0.0,0.0,0.0,0 days 00:38:00.113000,,0,3,3,False,,0.0,,,1.0,0.0,0.0,0.0,0.0,,,
0 days 01:39:58.094000,ALO,14,0 days 00:01:23.040000,31.0,2.0,,,0 days 00:00:26.701000,0 days 00:00:28.638000,0 days 00:00:27.701000,0 days 01:39:01.766000,0 days 01:39:30.404000,0 days 01:39:58.105000,215.0,258.0,273.0,291.0,False,HARD,19.0,False,Aston Martin,0 days 01:38:35.054000,2025-05-18 13:46:08.969,71,8.0,,,False,False,0 days 01:39:58.094000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,83.04,2638.741,2599.321,39.42000000000007,2636.049,2.6920000000000073,2641.289,2.548000000000229,0,0.0,0.0,,0.0,0.0,0.0,0 days 00:39:23.153000,,0,3,3,False,,0.0,,,0.0,0.0,1.0,0.0,0.0,,,
0 days 01:41:20.273000,ALO,14,0 days 00:01:22.179000,32.0,2.0,,,0 days 00:00:25.919000,0 days 00:00:28.844000,0 days 00:00:27.416000,0 days 01:40:24.024000,0 days 01:40:52.868000,0 days 01:41:20.284000,217.0,258.0,273.0,294.0,False,HARD,20.0,False,Aston Martin,0 days 01:39:58.094000,2025-05-18 13:47:32.009,1,8.0,,,False,True,0 days 01:41:20.273000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,82.179,2720.92,2679.651,41.26900000000023,2717.647,3.2730000000001382,2721.488,0.5679999999997563,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:40:45.332000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:42:44.548000,ALO,14,0 days 00:01:24.275000,33.0,2.0,,,0 days 00:00:27.045000,0 days 00:00:29.509000,0 days 00:00:27.721000,0 days 01:41:47.329000,0 days 01:42:16.838000,0 days 01:42:44.559000,212.0,257.0,273.0,296.0,False,HARD,21.0,False,Aston Martin,0 days 01:41:20.273000,2025-05-18 13:48:54.188,1,9.0,,,False,True,0 days 01:42:44.548000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,84.275,2805.195,2759.998,45.197000000000116,2801.881,3.3140000000003056,2805.901,0.7059999999996762,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:42:09.607000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:44:06.820000,ALO,14,0 days 00:01:22.272000,34.0,2.0,,,0 days 00:00:26.343000,0 days 00:00:28.401000,0 days 00:00:27.528000,0 days 01:43:10.902000,0 days 01:43:39.303000,0 days 01:44:06.831000,216.0,257.0,273.0,291.0,False,HARD,22.0,False,Aston Martin,0 days 01:42:44.548000,2025-05-18 13:50:18.463,1,9.0,,,False,True,0 days 01:44:06.820000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,82.272,2887.467,2840.269,47.19800000000032,2881.834,5.633000000000266,2888.46,0.9929999999999382,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:43:31.879000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:45:29.635000,ALO,14,0 days 00:01:22.815000,35.0,2.0,,,0 days 00:00:26.040000,0 days 00:00:28.907000,0 days 00:00:27.868000,0 days 01:44:32.871000,0 days 01:45:01.778000,0 days 01:45:29.646000,,257.0,272.0,287.0,False,HARD,23.0,False,Aston Martin,0 days 01:44:06.820000,2025-05-18 13:51:40.735,1,9.0,,,False,True,0 days 01:45:29.635000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,82.815,2970.282,2920.389,49.89300000000003,2961.65,8.632000000000062,2970.575,0.2929999999996653,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:44:54.694000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:46:52.454000,ALO,14,0 days 00:01:22.819000,36.0,2.0,,,0 days 00:00:26.487000,0 days 00:00:29.143000,0 days 00:00:27.189000,0 days 01:45:56.133000,0 days 01:46:25.276000,0 days 01:46:52.465000,,258.0,274.0,296.0,False,HARD,24.0,False,Aston Martin,0 days 01:45:29.635000,2025-05-18 13:53:03.550,1,10.0,,,False,True,0 days 01:46:52.454000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,82.819,3053.101,3000.349,52.75199999999995,3051.25,1.8510000000001128,3053.76,0.6590000000001055,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:46:17.513000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:48:14.423000,ALO,14,0 days 00:01:21.969000,37.0,2.0,,,0 days 00:00:26.290000,0 days 00:00:28.568000,0 days 00:00:27.111000,0 days 01:47:18.755000,0 days 01:47:47.323000,0 days 01:48:14.434000,,259.0,276.0,297.0,False,HARD,25.0,False,Aston Martin,0 days 01:46:52.454000,2025-05-18 13:54:26.369,1,10.0,,,False,True,0 days 01:48:14.423000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,81.969,3135.07,3080.055,55.01500000000033,3131.794,3.2760000000002947,3135.784,0.7139999999999418,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:47:39.482000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:49:36.232000,ALO,14,0 days 00:01:21.809000,38.0,2.0,,,0 days 00:00:25.958000,0 days 00:00:28.608000,0 days 00:00:27.243000,0 days 01:48:40.392000,0 days 01:49:09,0 days 01:49:36.243000,217.0,259.0,275.0,293.0,False,HARD,26.0,False,Aston Martin,0 days 01:48:14.423000,2025-05-18 13:55:48.338,1,10.0,,,False,True,0 days 01:49:36.232000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,81.809,3216.879,3159.843,57.03600000000006,3212.256,4.623000000000047,3217.306,0.4270000000001346,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:49:01.291000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:50:58.604000,ALO,14,0 days 00:01:22.372000,39.0,2.0,,,0 days 00:00:26.346000,0 days 00:00:28.637000,0 days 00:00:27.389000,0 days 01:50:02.589000,0 days 01:50:31.226000,0 days 01:50:58.615000,219.0,257.0,275.0,291.0,False,HARD,27.0,False,Aston Martin,0 days 01:49:36.232000,2025-05-18 13:57:10.147,1,11.0,,,False,True,0 days 01:50:58.604000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,82.372,3299.251,3239.598,59.65300000000025,3297.788,1.4630000000001928,3299.712,0.46099999999978536,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:50:23.663000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:52:21.379000,ALO,14,0 days 00:01:22.775000,40.0,2.0,,,0 days 00:00:26.320000,0 days 00:00:28.871000,0 days 00:00:27.584000,0 days 01:51:24.935000,0 days 01:51:53.806000,0 days 01:52:21.390000,,258.0,274.0,291.0,False,HARD,28.0,False,Aston Martin,0 days 01:50:58.604000,2025-05-18 13:58:32.519,1,12.0,,,False,True,0 days 01:52:21.379000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,82.775,3382.026,3319.251,62.774999999999636,3380.299,1.7269999999998618,3382.795,0.7690000000002328,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:51:46.438000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:53:44.174000,ALO,14,0 days 00:01:22.795000,41.0,2.0,,,0 days 00:00:26.164000,0 days 00:00:28.975000,0 days 00:00:27.656000,0 days 01:52:47.554000,0 days 01:53:16.529000,0 days 01:53:44.185000,,257.0,275.0,283.0,False,HARD,29.0,False,Aston Martin,0 days 01:52:21.379000,2025-05-18 13:59:55.294,1,12.0,,,False,True,0 days 01:53:44.174000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,82.795,3464.821,3398.89,65.93100000000004,3461.337,3.4839999999999236,3465.134,0.31300000000010186,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:53:09.233000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:55:07.177000,ALO,14,0 days 00:01:23.003000,42.0,2.0,,,0 days 00:00:26.522000,0 days 00:00:28.963000,0 days 00:00:27.518000,0 days 01:54:10.707000,0 days 01:54:39.670000,0 days 01:55:07.188000,217.0,258.0,277.0,293.0,False,HARD,30.0,False,Aston Martin,0 days 01:53:44.174000,2025-05-18 14:01:18.089,1,13.0,,,False,True,0 days 01:55:07.177000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,83.003,3547.824,3478.403,69.42100000000028,3545.958,1.8659999999999854,3549.965,2.1410000000000764,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:54:32.236000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
0 days 01:56:28.544000,ALO,14,0 days 00:01:21.367000,43.0,2.0,,,0 days 00:00:25.668000,0 days 00:00:28.316000,0 days 00:00:27.383000,0 days 01:55:32.856000,0 days 01:56:01.172000,0 days 01:56:28.555000,,259.0,276.0,294.0,True,HARD,31.0,False,Aston Martin,0 days 01:55:07.177000,2025-05-18 14:02:41.092,1,13.0,,,False,True,0 days 01:56:28.544000,0 days 01:00:00,0 days 01:00:34.941000,24.1,38.0,1009.9,False,44.8,286,4.1,0 days 01:00:34.941000,Imola,4.909,63,4.0,0.0,0.0,81.367,3629.1910000000003,3557.956,71.23500000000013,3627.046,2.1450000000004366,3631.816,2.6249999999995453,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:55:53.603000,,0,3,3,False,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
