Time_x,Driver,LapNumber,PitOutTime,PitInTime,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeStamp_y,Name,CircuitLength,Number of Laps,LapTime_sec,GapToLeader,GapToAhead,GapToBehind
0 days 02:06:45.916000,ALB,41.0,NO_PIT,NO_PIT,264.0,313.0,HARD,21.0,True,Williams,0 days 02:05:08.656000,1,9.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.26,49.830999999999676,3.244999999999891,4.072000000000116
0 days 02:08:22.884000,ALB,42.0,NO_PIT,NO_PIT,265.0,313.0,HARD,22.0,True,Williams,0 days 02:06:45.916000,1,9.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.968,50.48000000000047,2.9780000000000655,3.4899999999997817
0 days 02:09:59.759000,ALB,43.0,NO_PIT,NO_PIT,265.0,314.0,HARD,23.0,True,Williams,0 days 02:08:22.884000,1,9.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.875,50.98900000000049,2.7390000000004875,3.157999999999447
0 days 02:11:36.622000,ALB,44.0,NO_PIT,NO_PIT,265.0,314.0,HARD,24.0,True,Williams,0 days 02:09:59.759000,1,9.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.863,51.319000000000415,2.7200000000002547,2.915999999999258
0 days 02:13:13.498000,ALB,45.0,NO_PIT,NO_PIT,266.0,313.0,HARD,25.0,True,Williams,0 days 02:11:36.622000,1,9.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.876,51.52099999999973,2.6359999999995125,2.766000000000531
0 days 02:14:50.068000,ALB,46.0,NO_PIT,NO_PIT,266.0,314.0,HARD,26.0,True,Williams,0 days 02:13:13.498000,1,9.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.57,51.63100000000031,2.4810000000006767,2.7489999999997963
0 days 02:16:26.602000,ALB,47.0,NO_PIT,NO_PIT,267.0,314.0,HARD,27.0,True,Williams,0 days 02:14:50.068000,1,9.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.534,52.02599999999984,2.16399999999976,2.856999999999971
0 days 02:18:02.975000,ALB,48.0,NO_PIT,NO_PIT,266.0,317.0,HARD,28.0,True,Williams,0 days 02:16:26.602000,1,9.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.373,52.396999999999935,2.105999999999767,3.3200000000006185
0 days 02:19:39.456000,ALB,49.0,NO_PIT,NO_PIT,267.0,315.0,HARD,29.0,True,Williams,0 days 02:18:02.975000,1,9.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.481,52.909999999999854,2.244999999999891,3.6520000000000437
0 days 02:21:15.741000,ALB,50.0,NO_PIT,NO_PIT,266.0,312.0,HARD,30.0,True,Williams,0 days 02:19:39.456000,1,9.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.285,53.57099999999991,2.2899999999999636,4.105999999999767
0 days 02:22:52.035000,ALB,51.0,NO_PIT,NO_PIT,265.0,313.0,HARD,31.0,True,Williams,0 days 02:21:15.741000,1,9.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.294,53.75799999999981,2.1480000000001382,4.3159999999998035
0 days 02:24:28.289000,ALB,52.0,NO_PIT,NO_PIT,266.0,314.0,HARD,32.0,True,Williams,0 days 02:22:52.035000,1,9.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.254,54.23199999999997,2.032000000000153,4.425000000000182
0 days 02:26:04.906000,ALB,53.0,NO_PIT,NO_PIT,266.0,314.0,HARD,33.0,True,Williams,0 days 02:24:28.289000,1,9.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.617,55.32899999999972,2.0670000000000073,4.667000000000371
0 days 02:27:41.534000,ALB,54.0,NO_PIT,NO_PIT,265.0,316.0,HARD,34.0,True,Williams,0 days 02:26:04.906000,1,9.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.628,56.3159999999998,2.056999999999789,4.472999999999956
0 days 02:29:18.097000,ALB,55.0,NO_PIT,NO_PIT,266.0,313.0,HARD,35.0,True,Williams,0 days 02:27:41.534000,1,9.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.563,56.90300000000025,2.2669999999998254,4.485999999999876
0 days 02:30:54.449000,ALB,56.0,NO_PIT,NO_PIT,267.0,315.0,HARD,36.0,True,Williams,0 days 02:29:18.097000,1,9.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.352,56.32099999999991,2.5729999999994106,4.981999999999971
0 days 01:00:52.997000,HUL,1.0,NO_PIT,NO_PIT,257.0,305.0,MEDIUM,1.0,True,Kick Sauber,0 days 00:59:02.863000,12,19.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,109.895,11.551000000000002,0.9669999999999987,13.762
0 days 01:02:32.962000,HUL,2.0,NO_PIT,NO_PIT,258.0,318.0,MEDIUM,2.0,True,Kick Sauber,0 days 01:00:52.997000,12,19.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.965,13.965000000000032,1.29200000000003,30.911999999999978
0 days 01:04:13.550000,HUL,3.0,NO_PIT,NO_PIT,257.0,317.0,MEDIUM,3.0,True,Kick Sauber,0 days 01:02:32.962000,21,19.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,100.588,16.863999999999976,2.141999999999996,28.288999999999987
0 days 01:05:53.537000,HUL,4.0,NO_PIT,NO_PIT,257.0,317.0,MEDIUM,4.0,True,Kick Sauber,0 days 01:04:13.550000,1,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.987,19.047000000000025,2.5149999999999864,26.726999999999975
0 days 01:07:33.343000,HUL,5.0,NO_PIT,NO_PIT,255.0,316.0,MEDIUM,5.0,True,Kick Sauber,0 days 01:05:53.537000,1,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.806,20.771000000000015,3.092999999999961,25.812999999999988
0 days 01:09:13.024000,HUL,6.0,NO_PIT,NO_PIT,258.0,315.0,MEDIUM,6.0,True,Kick Sauber,0 days 01:07:33.343000,12,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.681,22.91300000000001,3.4320000000000164,25.267999999999915
0 days 01:10:52.946000,HUL,7.0,NO_PIT,NO_PIT,258.0,315.0,MEDIUM,7.0,True,Kick Sauber,0 days 01:09:13.024000,1,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.922,24.937000000000012,3.828999999999951,24.446000000000026
0 days 01:12:32.989000,HUL,8.0,NO_PIT,NO_PIT,256.0,316.0,MEDIUM,8.0,True,Kick Sauber,0 days 01:10:52.946000,1,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,100.043,26.78699999999992,4.694999999999936,23.45500000000004
0 days 01:14:13.031000,HUL,9.0,NO_PIT,NO_PIT,257.0,316.0,MEDIUM,9.0,True,Kick Sauber,0 days 01:12:32.989000,1,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,100.042,28.629999999999995,4.994000000000028,22.31000000000006
0 days 01:15:52.746000,HUL,10.0,NO_PIT,NO_PIT,257.0,315.0,MEDIUM,10.0,True,Kick Sauber,0 days 01:14:13.031000,1,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.715,30.351,5.121999999999957,21.692999999999984
0 days 01:17:32.244000,HUL,11.0,NO_PIT,NO_PIT,255.0,315.0,MEDIUM,11.0,True,Kick Sauber,0 days 01:15:52.746000,1,17.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.498,31.725000000000136,2.1590000000001055,9.629999999999882
0 days 01:19:11.703000,HUL,12.0,NO_PIT,NO_PIT,257.0,315.0,MEDIUM,12.0,True,Kick Sauber,0 days 01:17:32.244000,1,14.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.459,33.07100000000014,6.0,6.300999999999931
0 days 01:20:51.475000,HUL,13.0,NO_PIT,NO_PIT,255.0,314.0,MEDIUM,13.0,True,Kick Sauber,0 days 01:19:11.703000,1,12.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.772,34.88800000000015,6.636999999999944,4.651000000000067
0 days 01:22:32.473000,HUL,14.0,NO_PIT,NO_PIT,256.0,315.0,MEDIUM,14.0,True,Kick Sauber,0 days 01:20:51.475000,1,12.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,100.998,34.95700000000011,2.5160000000000764,2.436999999999898
0 days 01:24:12.296000,HUL,15.0,NO_PIT,NO_PIT,258.0,313.0,MEDIUM,15.0,True,Kick Sauber,0 days 01:22:32.473000,1,12.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.823,31.510999999999967,5.017000000000053,1.053000000000111
0 days 01:25:52.819000,HUL,16.0,NO_PIT,NO_PIT,256.0,314.0,MEDIUM,16.0,True,Kick Sauber,0 days 01:24:12.296000,1,12.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,100.523,20.287000000000035,8.516000000000076,0.4619999999999891
0 days 01:27:33.651000,HUL,17.0,NO_PIT,NO_PIT,263.0,314.0,MEDIUM,17.0,True,Kick Sauber,0 days 01:25:52.819000,1,14.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,100.832,22.6099999999999,0.66599999999994,0.30999999999994543
0 days 01:29:15.193000,HUL,18.0,NO_PIT,NO_PIT,265.0,318.0,MEDIUM,18.0,True,Kick Sauber,0 days 01:27:33.651000,1,15.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,101.542,26.980999999999995,0.5509999999999309,0.33100000000013097
0 days 01:30:57.272000,HUL,19.0,NO_PIT,NO_PIT,262.0,317.0,MEDIUM,19.0,True,Kick Sauber,0 days 01:29:15.193000,1,16.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,102.079,31.84900000000016,0.859000000000151,0.9339999999999691
0 days 01:32:42.577000,HUL,20.0,NO_PIT,0 days 01:32:40.897000,262.0,314.0,MEDIUM,20.0,True,Kick Sauber,0 days 01:30:57.272000,1,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,105.305,39.74599999999987,0.97199999999998,3.936000000000149
0 days 01:34:40.372000,HUL,21.0,0 days 01:33:03.878000,NO_PIT,258.0,310.0,HARD,1.0,True,Kick Sauber,0 days 01:32:42.577000,1,19.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,117.795,59.55600000000004,14.121000000000095,0.0
0 days 01:36:18.075000,HUL,22.0,NO_PIT,NO_PIT,259.0,314.0,HARD,2.0,True,Kick Sauber,0 days 01:34:40.372000,1,19.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.703,59.521000000000186,12.170000000000073,0.0
0 days 01:37:56.267000,HUL,23.0,NO_PIT,NO_PIT,259.0,314.0,HARD,3.0,True,Kick Sauber,0 days 01:36:18.075000,1,19.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.192,60.48099999999977,10.57400000000007,0.0
0 days 01:39:34.724000,HUL,24.0,NO_PIT,NO_PIT,256.0,313.0,HARD,4.0,True,Kick Sauber,0 days 01:37:56.267000,1,19.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.457,61.96799999999985,9.140999999999622,0.0
0 days 01:41:13.344000,HUL,25.0,NO_PIT,NO_PIT,257.0,311.0,HARD,5.0,True,Kick Sauber,0 days 01:39:34.724000,1,19.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.62,63.40300000000025,7.946000000000367,0.0
0 days 01:42:51.017000,HUL,26.0,NO_PIT,NO_PIT,257.0,312.0,HARD,6.0,True,Kick Sauber,0 days 01:41:13.344000,1,19.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.673,63.88999999999987,1.6449999999999818,0.0
0 days 01:44:28.730000,HUL,27.0,NO_PIT,NO_PIT,257.0,310.0,HARD,7.0,True,Kick Sauber,0 days 01:42:51.017000,1,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.713,64.49099999999999,19.18000000000029,16.88299999999981
0 days 01:46:06.527000,HUL,28.0,NO_PIT,NO_PIT,258.0,311.0,HARD,8.0,True,Kick Sauber,0 days 01:44:28.730000,1,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.797,65.28700000000026,20.08699999999999,14.960000000000036
0 days 01:47:44.304000,HUL,29.0,NO_PIT,NO_PIT,258.0,314.0,HARD,9.0,True,Kick Sauber,0 days 01:46:06.527000,1,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.777,66.53099999999995,20.88799999999992,14.132000000000062
0 days 01:49:22.512000,HUL,30.0,NO_PIT,NO_PIT,258.0,311.0,HARD,10.0,True,Kick Sauber,0 days 01:47:44.304000,1,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.208,67.92900000000009,16.70199999999977,13.202000000000226
0 days 01:51:00.333000,HUL,31.0,NO_PIT,NO_PIT,258.0,310.0,HARD,11.0,True,Kick Sauber,0 days 01:49:22.512000,1,17.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.821,69.08799999999974,22.15199999999959,0.8150000000000546
0 days 01:52:39.069000,HUL,32.0,NO_PIT,NO_PIT,259.0,314.0,HARD,12.0,True,Kick Sauber,0 days 01:51:00.333000,1,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.736,71.1260000000002,1.9360000000001492,10.701000000000022
0 days 01:54:16.963000,HUL,33.0,NO_PIT,NO_PIT,260.0,312.0,HARD,13.0,True,Kick Sauber,0 days 01:52:39.069000,1,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.894,72.57099999999991,3.5219999999999345,9.913000000000011
0 days 01:55:54.862000,HUL,34.0,NO_PIT,NO_PIT,260.0,310.0,HARD,14.0,True,Kick Sauber,0 days 01:54:16.963000,1,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.899,73.66600000000017,4.794000000000324,8.979999999999563
0 days 01:57:32.137000,HUL,35.0,NO_PIT,NO_PIT,260.0,313.0,HARD,15.0,True,Kick Sauber,0 days 01:55:54.862000,1,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.275,74.30099999999993,5.80199999999968,8.57300000000032
0 days 01:59:09.944000,HUL,36.0,NO_PIT,NO_PIT,260.0,309.0,HARD,16.0,True,Kick Sauber,0 days 01:57:32.137000,1,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.807,75.3130000000001,7.135000000000218,7.476000000000113
0 days 02:00:47.367000,HUL,37.0,NO_PIT,NO_PIT,260.0,313.0,HARD,17.0,True,Kick Sauber,0 days 01:59:09.944000,1,18.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.423,76.04599999999982,8.061999999999898,6.5090000000000146
0 days 02:02:24.950000,HUL,38.0,NO_PIT,NO_PIT,260.0,309.0,HARD,18.0,True,Kick Sauber,0 days 02:00:47.367000,1,18.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.583,77.10199999999986,8.989000000000033,5.3650000000002365
0 days 02:04:02.565000,HUL,39.0,NO_PIT,NO_PIT,261.0,308.0,HARD,19.0,True,Kick Sauber,0 days 02:02:24.950000,1,18.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.615,78.51700000000028,10.052000000000135,4.602999999999611
0 days 02:05:40.106000,HUL,40.0,NO_PIT,NO_PIT,261.0,310.0,HARD,20.0,True,Kick Sauber,0 days 02:04:02.565000,1,18.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.541,80.04899999999998,10.93899999999985,3.6910000000002583
0 days 02:07:18.127000,HUL,41.0,NO_PIT,NO_PIT,260.0,310.0,HARD,21.0,True,Kick Sauber,0 days 02:05:40.106000,1,18.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,98.021,82.04199999999992,12.26299999999992,2.3600000000001273
0 days 02:08:55.892000,HUL,42.0,NO_PIT,NO_PIT,259.0,311.0,HARD,22.0,True,Kick Sauber,0 days 02:07:18.127000,1,18.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.765,83.48800000000028,13.40099999999984,1.6549999999997453
0 days 02:10:34.154000,HUL,43.0,NO_PIT,NO_PIT,260.0,309.0,HARD,23.0,True,Kick Sauber,0 days 02:08:55.892000,1,18.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,98.262,85.38400000000001,15.009999999999309,1.0010000000002037
0 days 02:12:11.997000,HUL,44.0,NO_PIT,NO_PIT,260.0,312.0,HARD,24.0,True,Kick Sauber,0 days 02:10:34.154000,1,18.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.843,86.69400000000041,16.19800000000032,0.626999999999498
0 days 02:13:50.794000,HUL,45.0,NO_PIT,NO_PIT,265.0,314.0,HARD,25.0,True,Kick Sauber,0 days 02:12:11.997000,1,19.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,98.797,88.81700000000001,0.5900000000001455,0.0
0 days 02:15:29.956000,HUL,46.0,NO_PIT,NO_PIT,261.0,307.0,HARD,26.0,True,Kick Sauber,0 days 02:13:50.794000,1,19.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,99.162,91.51900000000023,2.3029999999998836,0.0
0 days 02:17:08.532000,HUL,47.0,NO_PIT,NO_PIT,261.0,305.0,HARD,27.0,True,Kick Sauber,0 days 02:15:29.956000,1,18.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,98.576,93.95600000000013,3.338999999999942,20.248999999999796
0 days 02:18:47.653000,HUL,48.0,NO_PIT,NO_PIT,268.0,265.0,HARD,28.0,True,Kick Sauber,0 days 02:17:08.532000,1,18.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,99.121,97.07500000000073,4.968000000000757,17.289999999999964
0 days 02:20:26.792000,HUL,49.0,NO_PIT,NO_PIT,263.0,331.0,HARD,29.0,True,Kick Sauber,0 days 02:18:47.653000,1,18.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,99.139,100.24599999999919,6.55199999999968,14.022000000000844
0 days 02:22:04.985000,HUL,50.0,NO_PIT,NO_PIT,263.0,309.0,HARD,30.0,True,Kick Sauber,0 days 02:20:26.792000,1,18.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,98.193,102.8149999999996,5.757999999999811,11.837000000000444
0 days 02:23:42.977000,HUL,51.0,NO_PIT,NO_PIT,263.0,309.0,HARD,31.0,True,Kick Sauber,0 days 02:22:04.985000,1,18.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.992,104.69999999999982,4.742000000000189,10.0649999999996
0 days 02:25:20.460000,HUL,52.0,NO_PIT,NO_PIT,262.0,311.0,HARD,32.0,True,Kick Sauber,0 days 02:23:42.977000,1,18.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.483,106.40300000000025,4.841000000000349,9.358999999999469
0 days 02:27:00.773000,HUL,53.0,NO_PIT,NO_PIT,262.0,310.0,HARD,33.0,True,Kick Sauber,0 days 02:25:20.460000,1,18.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,100.313,111.19599999999991,8.020000000000437,6.492000000000189
0 days 02:28:38.611000,HUL,54.0,NO_PIT,NO_PIT,241.0,314.0,HARD,34.0,True,Kick Sauber,0 days 02:27:00.773000,1,18.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.838,113.39300000000003,8.317000000000007,5.7280000000000655
0 days 02:30:18.354000,HUL,55.0,NO_PIT,NO_PIT,260.0,313.0,HARD,35.0,True,Kick Sauber,0 days 02:28:38.611000,1,18.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,99.743,117.16000000000076,9.470000000000255,3.2849999999998545
0 days 01:00:52.030000,LAW,1.0,0 days 00:59:12.755000,NO_PIT,257.0,312.0,HARD,1.0,True,Red Bull Racing,0 days 00:59:02.863000,12,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,108.928,10.584000000000003,1.024000000000001,0.9669999999999987
0 days 01:02:31.670000,LAW,2.0,NO_PIT,NO_PIT,263.0,337.0,HARD,2.0,True,Red Bull Racing,0 days 01:00:52.030000,12,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.64,12.673000000000002,0.5849999999999795,1.29200000000003
0 days 01:04:11.408000,LAW,3.0,NO_PIT,NO_PIT,262.0,335.0,HARD,3.0,True,Red Bull Racing,0 days 01:02:31.670000,21,18.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.738,14.72199999999998,0.839999999999975,2.141999999999996
0 days 01:05:51.022000,LAW,4.0,NO_PIT,NO_PIT,265.0,334.0,HARD,4.0,True,Red Bull Racing,0 days 01:04:11.408000,1,17.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.614,16.53200000000004,0.9320000000000164,2.5149999999999864
0 days 01:07:30.250000,LAW,5.0,NO_PIT,NO_PIT,264.0,335.0,HARD,5.0,True,Red Bull Racing,0 days 01:05:51.022000,1,17.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.228,17.678000000000054,0.9809999999999945,3.092999999999961
0 days 01:09:09.592000,LAW,6.0,NO_PIT,NO_PIT,265.0,336.0,HARD,6.0,True,Red Bull Racing,0 days 01:07:30.250000,12,17.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.342,19.480999999999995,0.7899999999999636,3.4320000000000164
0 days 01:10:49.117000,LAW,7.0,NO_PIT,NO_PIT,265.0,334.0,HARD,7.0,True,Red Bull Racing,0 days 01:09:09.592000,1,17.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.525,21.10800000000006,0.9189999999999827,3.828999999999951
0 days 01:12:28.294000,LAW,8.0,NO_PIT,NO_PIT,264.0,335.0,HARD,8.0,True,Red Bull Racing,0 days 01:10:49.117000,1,17.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.177,22.091999999999985,0.7740000000000009,4.694999999999936
0 days 01:14:08.037000,LAW,9.0,NO_PIT,NO_PIT,263.0,334.0,HARD,9.0,True,Red Bull Racing,0 days 01:12:28.294000,1,17.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.743,23.635999999999967,0.9859999999998763,4.994000000000028
0 days 01:15:47.624000,LAW,10.0,NO_PIT,NO_PIT,259.0,318.0,HARD,10.0,True,Red Bull Racing,0 days 01:14:08.037000,1,17.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.587,25.229000000000042,1.1600000000000819,5.121999999999957
0 days 01:17:26.776000,LAW,11.0,NO_PIT,NO_PIT,257.0,317.0,HARD,11.0,True,Red Bull Racing,0 days 01:15:47.624000,1,15.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.152,26.257000000000062,2.1030000000000655,3.308999999999969
0 days 01:19:05.703000,LAW,12.0,NO_PIT,NO_PIT,260.0,315.0,HARD,12.0,True,Red Bull Racing,0 days 01:17:26.776000,1,13.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.927,27.07100000000014,1.7910000000001673,6.0
0 days 01:20:44.838000,LAW,13.0,NO_PIT,NO_PIT,259.0,316.0,HARD,13.0,True,Red Bull Racing,0 days 01:19:05.703000,1,11.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.135,28.251000000000204,1.768000000000029,6.636999999999944
0 days 01:22:23.639000,LAW,14.0,NO_PIT,NO_PIT,259.0,315.0,HARD,14.0,True,Red Bull Racing,0 days 01:20:44.838000,1,9.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.801,26.123000000000047,1.5570000000000164,1.384999999999991
0 days 01:24:03.344000,LAW,15.0,NO_PIT,NO_PIT,264.0,336.0,HARD,15.0,True,Red Bull Racing,0 days 01:22:23.639000,1,10.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.705,22.55899999999997,0.625,3.9349999999999454
0 days 01:25:43.563000,LAW,16.0,NO_PIT,NO_PIT,260.0,316.0,HARD,16.0,True,Red Bull Racing,0 days 01:24:03.344000,1,10.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,100.219,11.030999999999949,1.9449999999999363,0.7400000000000091
